Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Paula Ferrer,F,SBD,Raw,27.0,24-34,24-39,Open,48.15,52,90.0,95.0,-100.0,,95.0,40.0,45.0,47.5,,47.5,115.0,125.0,-135.0,,125.0,267.5,2,344.41,353.47,314.55,72.43,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Javiera Verdugo,F,SBD,Raw,30.0,24-34,24-39,Open,51.9,52,75.0,80.0,-87.5,,80.0,27.5,30.0,35.0,,35.0,72.5,77.5,82.5,,82.5,197.5,3,241.06,246.58,218.58,49.95,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Catalina Pineda,F,SBD,Raw,24.0,24-34,24-39,Open,53.7,56,150.0,160.0,165.0,,165.0,85.0,-90.0,90.0,,90.0,200.0,-210.0,-210.0,,200.0,455.0,1,542.46,553.22,489.85,111.84,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Xaviera Navarro,F,SBD,Raw,36.0,35-39,24-39,Open,58.55,60,150.0,155.0,160.0,,160.0,80.0,85.0,-87.5,,85.0,162.5,172.5,175.0,,175.0,420.0,1,472.9,477.25,421.81,96.59,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Javiera Vielma,F,SBD,Raw,20.0,20-23,19-23,Open,58.7,60,110.0,120.0,125.0,,125.0,75.0,80.0,-82.5,,80.0,125.0,135.0,-145.0,,135.0,340.0,2,382.19,385.57,340.78,78.05,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Andrea Perez Gallardo,F,SBD,Raw,29.0,24-34,24-39,Open,58.85,60,92.5,97.5,102.5,,102.5,50.0,55.0,57.5,,57.5,120.0,130.0,135.0,,135.0,295.0,3,331.07,333.88,295.07,67.6,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Tamara Atenas,F,SBD,Raw,24.0,24-34,24-39,Open,59.75,60,105.0,-110.0,-110.0,,105.0,-40.0,40.0,-45.0,,40.0,100.0,105.0,107.5,,107.5,252.5,4,280.65,282.42,249.55,57.24,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Nelly Dulcien,F,SBD,Raw,23.0,20-23,24-39,Open,67.0,67.5,180.0,190.0,200.0,,200.0,-95.0,95.0,-100.0,,95.0,210.0,225.0,-235.0,,225.0,520.0,1,539.16,533.57,470.74,109.55,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Paula Erices,F,SBD,Raw,31.0,24-34,24-39,Open,66.75,67.5,135.0,145.0,150.0,,150.0,62.5,70.0,-75.0,,70.0,175.0,190.0,-202.5,,190.0,410.0,2,426.03,421.84,372.19,86.57,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Antonia Cuadra,F,SBD,Raw,25.0,24-34,24-39,Open,65.3,67.5,130.0,135.0,140.0,,140.0,72.5,75.0,-80.0,,75.0,175.0,180.0,185.0,,185.0,400.0,3,421.04,418.21,369.12,85.57,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Valentina Ortega,F,SBD,Raw,26.0,24-34,24-39,Open,66.35,67.5,115.0,125.0,135.0,,135.0,65.0,67.5,70.0,,70.0,145.0,155.0,-162.5,,155.0,360.0,4,375.39,372.02,328.26,76.28,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Paula Valenzuela,F,SBD,Raw,30.0,24-34,24-39,Open,65.5,67.5,77.5,80.0,87.5,,87.5,45.0,52.5,-57.5,,52.5,107.5,117.5,130.0,,130.0,270.0,5,283.69,281.66,248.58,57.65,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Agustina Ortega,F,SBD,Raw,39.0,35-39,40-49,Open,62.8,67.5,85.0,-95.0,-100.0,,85.0,45.0,-50.0,-50.0,,45.0,110.0,-115.0,-115.0,,110.0,240.0,6,258.62,258.37,228.16,52.62,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Francis Rodriguez,F,SBD,Raw,27.0,24-34,24-39,Open,74.6,75,185.0,200.0,210.0,,210.0,90.0,100.0,107.5,,107.5,200.0,215.0,230.0,,230.0,547.5,1,534.77,522.23,459.47,108.91,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Silvana Gaete,F,SBD,Raw,29.0,24-34,24-39,Open,70.45,75,-125.0,125.0,127.5,,127.5,72.5,75.0,77.5,,77.5,152.5,160.0,167.5,,167.5,372.5,2,375.35,368.95,325.18,76.3,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Marcela Castro,F,SBD,Raw,34.0,24-34,24-39,Open,73.75,75,110.0,120.0,130.0,,130.0,52.5,57.5,60.0,,60.0,135.0,147.5,157.5,,157.5,347.5,3,341.5,333.89,293.88,69.52,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Jeniffer Villegas,F,SBD,Raw,27.0,24-34,24-39,Open,71.5,75,105.0,112.5,117.5,,117.5,50.0,55.0,57.5,,57.5,150.0,157.5,-165.0,,157.5,332.5,4,332.31,326.05,287.25,67.57,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Macarena Bastias,F,SBD,Raw,29.0,24-34,24-39,Open,68.1,75,105.0,-117.5,-122.5,,105.0,-55.0,55.0,60.0,,60.0,120.0,130.0,140.0,,140.0,305.0,5,313.28,309.33,272.83,63.66,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Jocelyn Saavedra,F,SBD,Raw,35.0,35-39,24-39,Open,68.4,75,95.0,-105.0,105.0,,105.0,55.0,-60.0,-60.0,,55.0,122.5,127.5,132.5,,132.5,292.5,6,299.69,295.73,260.81,60.9,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Constanza Garcia,F,SBD,Raw,26.0,24-34,24-39,Open,90.0,90,122.5,130.0,135.0,,135.0,62.5,-67.5,-67.5,,62.5,137.5,145.0,152.5,,152.5,350.0,1,312.03,302.42,262.87,64.45,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamin Guerrero,M,SBD,Wraps,19.0,18-19,19-23,Teen,98.2,100,-100.0,-100.0,200.0,,200.0,110.0,120.0,130.0,,130.0,225.0,230.0,-240.0,,230.0,560.0,1,347.45,343.35,328.05,71.36,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Nelson Triviño,M,SBD,Wraps,20.0,20-23,19-23,Juniors 20-23,108.4,110,265.0,280.0,-300.0,,280.0,140.0,147.5,152.5,,152.5,250.0,262.5,280.0,,280.0,712.5,1,424.35,421.23,402.43,86.68,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Diego Henriquez,M,SBD,Wraps,30.0,24-34,24-39,Open,66.45,67.5,180.0,190.0,200.0,,200.0,100.0,110.0,115.0,,115.0,225.0,240.0,250.0,,250.0,565.0,1,440.48,441.18,428.56,87.76,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Matias Quiñinao,M,SBD,Wraps,24.0,24-34,24-39,Open,67.45,67.5,-180.0,192.5,-202.5,,192.5,110.0,115.0,-120.0,,115.0,230.0,242.5,-260.0,,242.5,550.0,2,424.14,424.31,411.89,84.76,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Felipe Troncoso,M,SBD,Wraps,29.0,24-34,24-39,Open,73.8,75,157.5,167.5,180.0,,180.0,72.5,80.0,82.5,,82.5,177.5,190.0,-205.0,,190.0,452.5,1,328.03,326.12,315.32,66.52,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Cristopher Vidal,M,SBD,Wraps,25.0,24-34,24-39,Open,123.5,125,-170.0,-180.0,180.0,,180.0,105.0,115.0,125.0,,125.0,180.0,195.0,-210.0,,195.0,500.0,1,284.47,285.64,273.57,57.4,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Joseph Zambrano,M,SBD,Raw,18.0,18-19,19-23,Teen,55.6,56,175.0,185.0,-195.0,,185.0,-95.0,100.0,105.0,,105.0,210.0,222.5,-230.0,,222.5,512.5,1,461.63,469.85,460.86,87.55,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Matias Vera,M,SBD,Raw,16.0,16-17,14-18,Teen,59.35,60,125.0,130.0,-137.5,,130.0,77.5,80.0,-82.5,,80.0,170.0,180.0,-190.0,,180.0,390.0,1,332.15,335.96,328.27,64.33,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Christopher Villegas,M,SBD,Raw,19.0,18-19,19-23,Teen,58.85,60,100.0,110.0,120.0,,120.0,50.0,60.0,-70.0,,60.0,140.0,150.0,-155.0,,150.0,330.0,2,283.04,286.51,280.09,54.68,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamín Vargas #1,M,SBD,Raw,19.0,18-19,19-23,Teen,67.4,67.5,185.0,-192.5,192.5,,192.5,100.0,-105.0,105.0,,105.0,-220.0,232.5,-245.0,,232.5,530.0,1,408.93,409.12,397.16,81.71,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Leonardo Cortes,M,SBD,Raw,19.0,18-19,19-23,Teen,67.3,67.5,165.0,172.5,180.0,,180.0,97.5,100.0,-102.5,,100.0,200.0,-212.5,217.5,,217.5,497.5,2,384.27,384.49,373.28,76.76,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Martin Iturra,M,SBD,Raw,19.0,18-19,19-23,Teen,66.1,67.5,160.0,170.0,175.0,,175.0,95.0,-102.5,102.5,,102.5,190.0,205.0,-212.5,,205.0,482.5,3,377.63,378.39,367.66,75.15,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Jose Maldonado #6,M,SBD,Raw,19.0,18-19,19-23,Teen,65.3,67.5,162.5,172.5,-180.0,,172.5,75.0,-80.0,80.0,,80.0,200.0,212.5,-220.0,,212.5,465.0,4,367.25,368.35,358.11,72.9,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Gabriel Grille,M,SBD,Raw,19.0,18-19,19-23,Teen,66.3,67.5,145.0,157.5,167.5,,167.5,100.0,-107.5,107.5,,107.5,-170.0,185.0,-200.0,,185.0,460.0,5,359.22,359.85,349.59,71.53,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Pablo Ferrada,M,SBD,Raw,16.0,16-17,14-18,Teen,66.9,67.5,-140.0,150.0,155.0,,155.0,90.0,97.5,102.5,,102.5,160.0,172.5,180.0,,180.0,437.5,6,339.4,339.75,329.93,67.71,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Diego Rodríguez,M,SBD,Raw,19.0,18-19,19-23,Teen,67.1,67.5,135.0,145.0,152.5,,152.5,-95.0,-95.0,95.0,,95.0,175.0,185.0,-195.0,,185.0,432.5,7,334.79,335.06,325.33,66.83,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Carlos Gonzalez,M,SBD,Raw,17.0,16-17,14-18,Teen,67.0,67.5,145.0,155.0,-165.0,,155.0,90.0,-97.5,-97.5,,90.0,170.0,175.0,182.5,,182.5,427.5,8,331.28,331.58,321.98,66.11,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Diego Arrieche,M,SBD,Raw,18.0,18-19,19-23,Teen,66.9,67.5,115.0,130.0,145.0,,145.0,90.0,95.0,-97.5,,95.0,165.0,175.0,-195.0,,175.0,415.0,9,321.94,322.28,312.96,64.23,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamin Massabo,M,SBD,Raw,19.0,18-19,19-23,Teen,73.8,75,160.0,177.5,180.0,,180.0,115.0,122.5,127.5,,127.5,210.0,217.5,225.0,,225.0,532.5,1,386.02,383.77,371.07,78.29,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamin Sanchez,M,SBD,Raw,18.0,18-19,19-23,Teen,74.4,75,160.0,170.0,-180.0,,170.0,115.0,120.0,-125.0,,120.0,220.0,-230.0,230.0,,230.0,520.0,2,374.99,372.62,360.16,76.13,,USA,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Jose Cerda,M,SBD,Raw,18.0,18-19,19-23,Teen,74.9,75,170.0,185.0,192.5,,192.5,-92.5,95.0,102.5,,102.5,190.0,202.5,212.5,,212.5,507.5,3,364.4,361.96,349.76,74.04,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Gabriel Riveros,M,SBD,Raw,19.0,18-19,19-23,Teen,73.9,75,140.0,152.5,162.5,,162.5,-107.5,107.5,-112.5,,107.5,190.0,205.0,220.0,,220.0,490.0,4,354.9,352.8,341.11,71.99,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Lucas Fernandez,M,SBD,Raw,16.0,16-17,14-18,Teen,73.6,75,-180.0,180.0,190.0,,190.0,85.0,90.0,-95.0,,90.0,-195.0,195.0,-207.5,,195.0,475.0,5,344.95,343.0,331.68,69.93,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Sebastian Gomez #1,M,SBD,Raw,17.0,16-17,14-18,Teen,72.8,75,-140.0,147.5,160.0,,160.0,-95.0,95.0,-105.0,,95.0,180.0,190.0,200.0,,200.0,455.0,6,332.81,331.15,320.38,67.37,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamin Delgado,M,SBD,Raw,16.0,16-17,14-18,Teen,74.2,75,147.5,-152.5,-155.0,,147.5,87.5,92.5,-100.0,,92.5,165.0,175.0,-182.5,,175.0,415.0,7,299.79,297.95,288.02,60.84,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Romario Lincocheo,M,SBD,Raw,18.0,18-19,19-23,Teen,73.3,75,130.0,-140.0,140.0,,140.0,65.0,-70.0,-70.0,,65.0,185.0,-192.5,-200.0,,185.0,390.0,8,283.98,282.44,273.18,57.54,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Joaquin Castro,M,SBD,Raw,19.0,18-19,19-23,Teen,74.7,75,155.0,170.0,-172.5,,170.0,-115.0,-115.0,-115.0,,,222.5,235.0,-240.0,,235.0,,DQ,,,,,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Ignacio Alfaro,M,SBD,Raw,17.0,16-17,14-18,Teen,80.8,82.5,165.0,175.0,185.0,,185.0,100.0,102.5,-105.0,,102.5,195.0,207.5,220.0,,220.0,507.5,1,347.91,344.32,331.62,71.21,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Felipe Abrigo,M,SBD,Raw,16.0,16-17,14-18,Teen,81.4,82.5,-160.0,170.0,-180.0,,170.0,90.0,-100.0,100.0,,100.0,-210.0,220.0,-230.0,,220.0,490.0,2,334.48,330.93,318.62,68.5,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Daniel Martinez #35,M,SBD,Raw,18.0,18-19,14-18,Teen,88.0,90,200.0,212.5,225.0,,225.0,130.0,137.5,142.5,,142.5,212.5,225.0,-237.5,,225.0,592.5,1,387.54,382.7,367.14,79.65,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Facundo Graffigna,M,SBD,Raw,19.0,18-19,19-23,Teen,99.4,100,200.0,210.0,-220.0,,210.0,-115.0,115.0,122.5,,122.5,230.0,250.0,-270.0,,250.0,582.5,1,359.48,355.36,339.45,73.8,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Vicente Guerrero,M,SBD,Raw,15.0,13-15,14-18,Teen,91.4,100,195.0,205.0,207.5,,207.5,-105.0,110.0,115.0,,115.0,225.0,235.0,-245.0,,235.0,557.5,2,357.72,353.17,338.25,73.55,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Francisco Valdivia,M,SBD,Raw,18.0,18-19,19-23,Teen,97.8,100,170.0,185.0,195.0,,195.0,-110.0,-112.5,112.5,,112.5,200.0,215.0,225.0,,225.0,532.5,3,330.99,327.05,312.51,67.99,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Jordan Arenas,M,SBD,Raw,18.0,18-19,14-18,Teen,98.0,100,-200.0,205.0,-217.5,,205.0,100.0,-115.0,-115.0,,100.0,200.0,225.0,-250.0,,225.0,530.0,4,329.13,325.23,310.76,67.6,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Luis Martinez #6,M,SBD,Raw,19.0,18-19,19-23,Teen,98.0,100,-170.0,170.0,-185.0,,170.0,107.5,112.5,117.5,,117.5,195.0,205.0,225.0,,225.0,512.5,5,318.26,314.5,300.5,65.37,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Alvaro Araya,M,SBD,Raw,14.0,13-15,14-18,Teen,97.6,100,-90.0,90.0,110.0,,110.0,50.0,60.0,-65.0,,60.0,130.0,-140.0,-150.0,,130.0,300.0,6,186.64,184.41,176.22,38.34,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamin Herdocio,M,SBD,Raw,19.0,18-19,19-23,Teen,108.9,110,165.0,175.0,182.5,,182.5,95.0,-102.5,-102.5,,95.0,100.0,200.0,-215.0,,200.0,477.5,1,283.89,281.89,269.34,57.97,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Renato Orrego,M,SBD,Raw,20.0,20-23,19-23,Juniors 20-23,58.9,60,130.0,140.0,-150.0,,140.0,72.5,77.5,-82.5,,77.5,165.0,180.0,-195.0,,180.0,397.5,1,340.69,344.85,337.1,65.84,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Sebastian Becerra,M,SBD,Raw,21.0,20-23,19-23,Juniors 20-23,66.3,67.5,162.5,170.0,175.0,,175.0,107.5,112.5,115.0,,115.0,180.0,192.5,202.5,,202.5,492.5,1,384.6,385.27,374.29,76.59,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Axel Candia,M,SBD,Raw,22.0,20-23,19-23,Juniors 20-23,74.7,75,185.0,200.0,207.5,,207.5,145.0,152.5,160.0,,160.0,205.0,220.0,-230.0,,220.0,587.5,1,422.57,419.8,405.7,85.83,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Jose Ignacio Quezada,M,SBD,Raw,20.0,20-23,19-23,Juniors 20-23,74.7,75,210.0,-215.0,-215.0,,210.0,125.0,-132.5,-132.5,,125.0,220.0,235.0,-245.0,,235.0,570.0,2,409.98,407.3,393.61,83.27,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Bernardo Medina,M,SBD,Raw,20.0,20-23,19-23,Juniors 20-23,72.5,75,185.0,195.0,202.5,,202.5,87.5,95.0,100.0,,100.0,185.0,200.0,210.0,,210.0,512.5,3,375.9,374.12,362.02,76.05,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Leonardo Westwood,M,SBD,Raw,23.0,20-23,24-39,Juniors 20-23,74.9,75,170.0,-180.0,-180.0,,170.0,-105.0,107.5,112.5,,112.5,187.5,197.5,-207.5,,197.5,480.0,4,344.66,342.35,330.81,70.03,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Agustin Rojas,M,SBD,Raw,23.0,20-23,19-23,Juniors 20-23,81.8,82.5,-170.0,170.0,-185.0,,170.0,100.0,105.0,107.5,,107.5,225.0,240.0,-277.5,,240.0,517.5,1,352.26,348.46,335.42,72.17,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Kristobal Urbina,M,SBD,Raw,19.5,20-23,19-23,Juniors 20-23,80.4,82.5,170.0,180.0,187.5,,187.5,100.0,105.0,-107.5,,105.0,200.0,210.0,-225.0,,210.0,502.5,2,345.48,341.98,329.44,70.69,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Matias Osten,M,SBD,Raw,22.0,20-23,19-23,Juniors 20-23,81.6,82.5,170.0,180.0,-187.5,,180.0,60.0,-92.5,-92.5,,60.0,192.5,-205.0,-205.0,,192.5,432.5,3,294.81,291.66,280.78,60.39,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Pablo Ferruz,M,SBD,Raw,23.0,20-23,24-39,Juniors 20-23,89.65,90,220.0,230.0,237.5,,237.5,140.0,145.0,-147.5,,145.0,260.0,280.0,-295.0,,280.0,662.5,1,429.22,423.78,406.22,88.24,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamin Agullo,M,SBD,Raw,20.0,20-23,19-23,Juniors 20-23,87.1,90,195.0,205.0,212.5,,212.5,90.0,97.5,100.0,,100.0,230.0,250.0,265.0,,265.0,577.5,2,379.77,375.07,360.0,78.03,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Martin Ruiz,M,SBD,Raw,22.0,20-23,19-23,Juniors 20-23,83.4,90,150.0,160.0,170.0,,170.0,115.0,-117.5,-117.5,,115.0,202.5,212.5,-222.5,,212.5,497.5,3,334.95,331.14,318.46,68.7,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Diego Echeverría,M,SBD,Raw,20.0,20-23,19-23,Juniors 20-23,88.2,90,-170.0,170.0,-185.0,,170.0,100.0,102.5,105.0,,105.0,190.0,200.0,210.0,,210.0,485.0,4,316.85,312.88,300.14,65.12,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Vicente Bustamante,M,SBD,Raw,21.0,20-23,19-23,Juniors 20-23,83.0,90,152.5,160.0,-165.0,,160.0,60.0,90.0,-100.0,,90.0,175.0,190.0,-200.0,,190.0,440.0,5,297.04,293.7,282.52,60.91,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Joaquin Galland,M,SBD,Raw,20.0,20-23,19-23,Juniors 20-23,89.6,90,220.0,235.0,242.5,,242.5,115.0,122.5,-130.0,,122.5,-260.0,-260.0,-260.0,,,,DQ,,,,,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Jorge Maldonado #4,M,SBD,Raw,23.0,20-23,24-39,Juniors 20-23,96.9,100,240.0,252.5,260.0,,260.0,145.0,152.5,157.5,,157.5,290.0,305.0,315.0,,315.0,732.5,1,457.2,451.66,431.69,93.94,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Nader Abuawad,M,SBD,Raw,23.0,20-23,19-23,Juniors 20-23,99.1,100,225.0,240.0,-250.0,,240.0,125.0,130.0,-137.5,,130.0,235.0,-242.5,-242.5,,235.0,605.0,2,373.86,369.54,353.01,76.76,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Hernan Cabrera,M,SBD,Raw,21.0,20-23,19-23,Juniors 20-23,96.1,100,185.0,-200.0,200.0,,200.0,140.0,-145.0,-145.0,,140.0,-100.0,235.0,245.0,,245.0,585.0,3,366.52,362.02,346.1,75.32,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Cristóbal del Real,M,SBD,Raw,22.0,20-23,19-23,Juniors 20-23,98.0,100,180.0,195.0,-212.5,,195.0,115.0,120.0,125.0,,125.0,230.0,245.0,-267.5,,245.0,565.0,4,350.87,346.71,331.28,72.07,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Benjamin Malvino,M,SBD,Raw,19.5,20-23,19-23,Juniors 20-23,109.0,110,120.0,140.0,-160.0,,140.0,90.0,95.0,-100.0,,95.0,192.5,202.5,,,202.5,437.5,1,260.01,258.2,246.71,53.09,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Christian Vidal,M,SBD,Raw,20.0,20-23,19-23,Juniors 20-23,117.4,125,185.0,200.0,202.5,,202.5,110.0,117.5,122.5,,122.5,220.0,240.0,255.0,,255.0,580.0,1,335.57,335.22,321.09,68.07,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Javier Jara,M,SBD,Raw,41.0,40-44,40-49,Masters 40-49,64.95,67.5,130.0,140.0,150.0,,150.0,95.0,-97.5,-97.5,,95.0,185.0,195.0,200.0,,200.0,445.0,1,352.87,354.09,344.34,69.96,,Chile,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
Christian Boilet,M,SBD,Raw,40.0,40-44,40-49,Masters 40-49,96.3,100,160.0,170.0,182.5,,182.5,80.0,87.5,92.5,,92.5,185.0,197.5,210.0,,210.0,485.0,1,303.58,299.86,286.65,62.38,,,,WRPF-Chile,WRPF,2024-02-25,Chile,,Colina,Apertura Zona Centro Berserker,Yes
